ID,SCHOOL,DISTRICT,URBAN,FIRSTSUS,MALE,RACE,POVERTY,SPED,GRADE,enrolldate,exitdate,MONTH,GRADE7,GRADE8,INCIDENT,INC2,SCHLINC,SCHLENR,SCHLEXIT,SCHINC,SCHENRL,SCHEXIT,QUARTER,_st,_d,_t,_t0
9029,7874,3269,1,1,1,2,1,1,6,18141,18197,2,0,0,18178,2009-10-08,27,1,56,27,1,40,1,1,1,26,0
3219,6938,3549,0,1,1,5,0,1,8,18141,18424,2,0,1,18178,2009-10-08,27,1,283,27,1,179,1,1,1,26,0
8287,8582,3269,1,0,1,5,1,0,7,18141,18168,NA,1,0,20000,2014-10-04,181,1,27,NA,1,19,NA,1,0,26,0
8326,8635,3675,0,1,0,2,1,0,8,18141,18295,2,0,1,18178,2009-10-08,27,1,154,27,1,94,1,1,1,26,0
9428,8684,3269,1,1,1,2,1,1,6,18141,18430,2,0,0,18178,2009-10-08,27,1,289,27,1,180,1,1,1,26,0
9483,7977,3269,1,1,1,2,1,1,6,18141,18430,2,0,0,18178,2009-10-08,27,1,289,27,1,180,1,1,1,26,0
4206,6858,3381,0,1,1,5,1,1,8,18141,18421,2,0,1,18178,2009-10-08,27,1,280,27,1,176,1,1,1,26,0
1669,30748,3549,0,1,1,2,1,1,8,18144,18424,2,0,1,18179,2009-10-09,28,4,283,28,4,179,1,1,1,27,3
13205,39604,5656,0,0,1,5,0,0,8,18141,18169,NA,0,1,20000,2014-10-04,181,1,28,NA,1,20,NA,1,0,27,0
1685,8684,3269,1,1,1,2,1,1,7,18141,18430,2,1,0,18179,2009-10-09,28,1,289,28,1,180,1,1,1,27,0
725,7736,3269,1,1,1,5,1,0,6,18141,18430,2,0,0,18179,2009-10-09,28,1,289,28,1,180,1,1,1,27,0
6885,7736,3269,1,1,1,3,1,0,6,18141,18430,2,0,0,18179,2009-10-09,28,1,289,28,1,180,1,1,1,27,0
2061,7469,5621,0,0,0,5,1,0,6,18141,18170,NA,0,0,20000,2014-10-04,181,1,29,NA,1,21,NA,1,0,28,0
4741,8444,3269,1,0,0,1,1,0,8,18141,18170,NA,0,1,20000,2014-10-04,181,1,29,NA,1,21,NA,1,0,28,0
3673,30748,3549,0,1,1,5,1,1,8,18141,18424,2,0,1,18182,2009-10-12,29,1,283,29,1,179,1,1,1,28,0
5306,30739,5901,0,1,1,5,0,1,8,18141,18430,2,0,1,18182,2009-10-12,29,1,289,29,1,180,1,1,1,28,0
12500,7581,5901,0,1,1,5,1,0,8,18141,18430,2,0,1,18182,2009-10-12,29,1,289,29,1,180,1,1,1,28,0
12570,39605,5656,0,0,0,5,1,0,6,18141,18170,NA,0,0,20000,2014-10-04,181,1,29,NA,1,21,NA,1,0,28,0
8119,6938,3549,0,1,1,2,1,1,8,18141,18424,2,0,1,18182,2009-10-12,29,1,283,29,1,179,1,1,1,28,0
1911,7873,3269,1,1,1,2,1,0,6,18141,18430,2,0,0,18182,2009-10-12,29,1,289,29,1,180,1,1,1,28,0
11796,6889,3332,0,1,1,5,1,0,7,18141,18294,2,1,0,18183,2009-10-13,30,1,153,30,1,93,1,1,1,29,0
10657,6858,3381,0,1,0,5,1,1,7,18141,18283,2,1,0,18183,2009-10-13,30,1,142,30,1,86,1,1,1,29,0
4748,5995,350,0,1,0,3,1,0,8,18141,18424,2,0,1,18183,2009-10-13,30,1,283,30,1,179,1,1,1,29,0
2298,460,3381,0,0,0,5,0,0,7,18141,18171,NA,1,0,20000,2014-10-04,181,1,30,NA,1,22,NA,1,0,29,0
12203,8444,3269,1,1,1,2,1,0,8,18141,18424,2,0,1,18183,2009-10-13,30,1,283,30,1,179,1,1,1,29,0
10879,5995,350,0,1,0,5,1,0,8,18141,18424,2,0,1,18183,2009-10-13,30,1,283,30,1,179,1,1,1,29,0
7729,8448,3269,1,1,0,2,1,0,7,18141,18242,2,1,0,18183,2009-10-13,30,1,101,30,1,68,1,1,1,29,0
2261,460,3381,0,0,0,5,0,0,6,18141,18171,NA,0,0,20000,2014-10-04,181,1,30,NA,1,22,NA,1,0,29,0
1689,8448,3269,1,1,0,2,1,1,7,18141,18424,2,1,0,18183,2009-10-13,30,1,283,30,1,179,1,1,1,29,0
9376,8448,3269,1,1,0,2,1,0,8,18141,18424,2,0,1,18184,2009-10-14,31,1,283,31,1,179,1,1,1,30,0
12962,7873,3269,1,0,1,2,1,0,7,18141,18172,NA,1,0,20000,2014-10-04,181,1,31,NA,1,23,NA,1,0,30,0
6446,39604,5656,0,1,1,5,0,0,8,18141,18424,2,0,1,18184,2009-10-14,31,1,283,31,1,179,1,1,1,30,0
4205,6858,3381,0,1,0,1,0,0,8,18141,18421,2,0,1,18184,2009-10-14,31,1,280,31,1,176,1,1,1,30,0
12273,7736,3269,1,0,0,2,1,0,6,18141,18172,NA,0,0,20000,2014-10-04,181,1,31,NA,1,23,NA,1,0,30,0
3947,30748,3549,0,0,1,5,0,0,6,18141,18172,NA,0,0,20000,2014-10-04,181,1,31,NA,1,23,NA,1,0,30,0
3946,30748,3549,0,0,0,5,0,0,8,18141,18172,NA,0,1,20000,2014-10-04,181,1,31,NA,1,23,NA,1,0,30,0
8885,39604,5656,0,1,1,2,1,0,8,18141,18375,2,0,1,18184,2009-10-14,31,1,234,31,1,145,1,1,1,30,0
2076,7981,3269,1,1,0,2,1,1,8,18141,18424,2,0,1,18184,2009-10-14,31,1,283,31,1,179,1,1,1,30,0
12083,8631,3269,1,1,1,5,0,0,6,18141,18430,2,0,0,18184,2009-10-14,31,1,289,31,1,180,1,1,1,30,0
6562,8448,3269,1,0,0,1,1,0,7,18141,18172,NA,1,0,20000,2014-10-04,181,1,31,NA,1,23,NA,1,0,30,0
6865,7874,3269,1,1,0,2,1,1,8,18141,18270,2,0,1,18184,2009-10-14,31,1,129,31,1,78,1,1,1,30,0
9740,8444,3269,1,1,1,2,1,0,8,18141,18424,2,0,1,18184,2009-10-14,31,1,283,31,1,179,1,1,1,30,0
3770,8631,3269,1,1,1,5,1,1,6,18141,18424,2,0,0,18184,2009-10-14,31,1,283,31,1,179,1,1,1,30,0
9926,7981,3269,1,1,1,2,1,0,8,18141,18424,2,0,1,18184,2009-10-14,31,1,283,31,1,179,1,1,1,30,0
6934,7873,3269,1,1,0,1,1,0,7,18141,18424,2,1,0,18184,2009-10-14,31,1,283,31,1,179,1,1,1,30,0
2926,7469,5621,0,1,1,5,1,1,8,18141,18422,2,0,1,18184,2009-10-14,31,1,281,31,1,177,1,1,1,30,0
1195,7873,3269,1,1,0,2,1,0,7,18141,18207,2,1,0,18184,2009-10-14,31,1,66,31,1,46,1,1,1,30,0
11415,7736,3269,1,1,0,5,1,0,7,18141,18430,2,1,0,18184,2009-10-14,31,1,289,31,1,180,1,1,1,30,0
3723,6938,3549,0,1,1,5,1,1,6,18141,18430,2,0,0,18184,2009-10-14,31,1,289,31,1,180,1,1,1,30,0
4606,8444,3269,1,1,1,2,1,1,8,18141,18424,2,0,1,18184,2009-10-14,31,1,283,31,1,179,1,1,1,30,0
6701,7873,3269,1,1,0,2,1,1,8,18141,18358,2,0,1,18184,2009-10-14,31,1,217,31,1,132,1,1,1,30,0
7538,7977,3269,1,1,0,2,1,1,8,18141,18424,2,0,1,18185,2009-10-15,32,1,283,32,1,179,1,1,1,31,0
8745,7581,5901,0,0,1,5,1,0,8,18141,18173,NA,0,1,20000,2014-10-04,181,1,32,NA,1,24,NA,1,0,31,0
4782,8582,3269,1,1,1,5,0,0,7,18141,18340,2,1,0,18185,2009-10-15,32,1,199,32,1,126,1,1,1,31,0
10133,7126,3794,0,1,1,5,0,1,8,18141,18423,2,0,1,18185,2009-10-15,32,1,282,32,1,178,1,1,1,31,0
7439,8582,3269,1,1,1,5,1,0,8,18141,18424,2,0,1,18185,2009-10-15,32,1,283,32,1,179,1,1,1,31,0
7585,8448,3269,1,1,1,2,1,1,7,18141,18430,2,1,0,18185,2009-10-15,32,1,289,32,1,180,1,1,1,31,0
9401,8448,3269,1,1,1,5,0,0,8,18141,18424,2,0,1,18185,2009-10-15,32,1,283,32,1,179,1,1,1,31,0
8411,8582,3269,1,1,1,5,0,1,7,18141,18430,2,1,0,18185,2009-10-15,32,1,289,32,1,180,1,1,1,31,0
9380,8444,3269,1,1,1,2,1,0,8,18141,18424,2,0,1,18186,2009-10-16,33,1,283,33,1,179,1,1,1,32,0
8998,6361,1316,0,1,1,2,1,1,7,18141,18430,2,1,0,18186,2009-10-16,33,1,289,33,1,180,1,1,1,32,0
1188,7208,4144,0,1,1,5,1,0,8,18141,18189,2,0,1,18186,2009-10-16,33,1,48,33,1,34,1,1,1,32,0
7477,7736,3269,1,1,1,2,1,0,8,18141,18424,2,0,1,18186,2009-10-16,33,1,283,33,1,179,1,1,1,32,0
8084,8444,3269,1,1,0,2,1,0,7,18141,18199,2,1,0,18189,2009-10-19,34,1,58,34,1,42,1,1,1,33,0
9976,7208,4144,0,1,1,1,1,1,8,18141,18297,2,0,1,18189,2009-10-19,34,1,156,34,1,96,1,1,1,33,0
7584,8448,3269,1,1,1,2,1,1,7,18141,18430,2,1,0,18189,2009-10-19,34,1,289,34,1,180,1,1,1,33,0
9823,7873,3269,1,0,1,2,1,0,6,18141,18175,NA,0,0,20000,2014-10-04,181,1,34,NA,1,24,NA,1,0,33,0
2020,8631,3269,1,1,1,2,1,1,7,18141,18430,2,1,0,18189,2009-10-19,34,1,289,34,1,180,1,1,1,33,0
5085,7736,3269,1,1,0,2,1,1,7,18141,18424,2,1,0,18189,2009-10-19,34,1,283,34,1,179,1,1,1,33,0
9335,7981,3269,1,1,0,2,1,0,7,18141,18430,2,1,0,18189,2009-10-19,34,1,289,34,1,180,1,1,1,33,0
9804,7873,3269,1,0,1,2,1,1,7,18141,18175,NA,1,0,20000,2014-10-04,181,1,34,NA,1,24,NA,1,0,33,0
5215,7736,3269,1,1,1,2,0,1,6,18141,18191,2,0,0,18189,2009-10-19,34,1,50,34,1,36,1,1,1,33,0
1504,7873,3269,1,1,0,2,1,0,8,18141,18424,2,0,1,18190,2009-10-20,35,1,283,35,1,179,1,1,1,34,0
9144,7977,3269,1,1,0,2,1,1,8,18144,18424,2,0,1,18190,2009-10-20,35,4,283,35,4,179,1,1,1,34,3
10095,7873,3269,1,1,1,2,1,0,8,18141,18424,2,0,1,18190,2009-10-20,35,1,283,35,1,179,1,1,1,34,0
1261,8444,3269,1,1,1,2,1,1,7,18141,18430,2,1,0,18190,2009-10-20,35,1,289,35,1,180,1,1,1,34,0
5329,7874,3269,1,0,0,5,1,0,8,18141,18176,NA,0,1,20000,2014-10-04,181,1,35,NA,1,25,NA,1,0,34,0
7891,7981,3269,1,1,1,5,0,0,7,18141,18430,2,1,0,18190,2009-10-20,35,1,289,35,1,180,1,1,1,34,0
3012,7469,5621,0,1,1,5,1,1,7,18141,18430,2,1,0,18190,2009-10-20,35,1,289,35,1,180,1,1,1,34,0
3117,7469,5621,0,1,1,5,0,0,8,18141,18422,2,0,1,18190,2009-10-20,35,1,281,35,1,177,1,1,1,34,0
8354,8582,3269,1,1,1,2,1,0,8,18141,18424,2,0,1,18190,2009-10-20,35,1,283,35,1,179,1,1,1,34,0
11954,7736,3269,1,1,0,5,1,1,8,18141,18424,2,0,1,18190,2009-10-20,35,1,283,35,1,179,1,1,1,34,0
8301,8582,3269,1,1,1,5,0,1,6,18141,18430,2,0,0,18191,2009-10-21,36,1,289,36,1,180,1,1,1,35,0
6822,7736,3269,1,1,1,2,0,1,7,18141,18430,2,1,0,18191,2009-10-21,36,1,289,36,1,180,1,1,1,35,0
9138,7977,3269,1,1,0,2,1,0,8,18141,18233,2,0,1,18191,2009-10-21,36,1,92,36,1,61,1,1,1,35,0
13110,8448,3269,1,1,0,2,1,0,8,18141,18424,2,0,1,18191,2009-10-21,36,1,283,36,1,179,1,1,1,35,0
2111,7736,3269,1,1,0,2,1,0,6,18141,18430,2,0,0,18191,2009-10-21,36,1,289,36,1,180,1,1,1,35,0
9970,7469,5621,0,0,1,5,1,0,7,18150,18177,NA,1,0,20000,2014-10-04,181,7,36,NA,7,26,NA,1,0,35,6
854,7874,3269,1,1,1,5,0,1,6,18141,18430,2,0,0,18191,2009-10-21,36,1,289,36,1,180,1,1,1,35,0
8838,8444,3269,1,1,0,2,1,0,7,18141,18430,2,1,0,18191,2009-10-21,36,1,289,36,1,180,1,1,1,35,0
1981,7736,3269,1,1,1,2,1,0,6,18141,18424,2,0,0,18191,2009-10-21,36,1,283,36,1,179,1,1,1,35,0
8550,8684,3269,1,1,0,2,1,1,7,18141,18329,2,1,0,18192,2009-10-22,37,1,188,37,1,117,1,1,1,36,0
9477,8444,3269,1,1,0,2,1,1,8,18141,18365,2,0,1,18192,2009-10-22,37,1,224,37,1,137,1,1,1,36,0
12407,8444,3269,1,1,1,2,1,0,8,18141,18208,2,0,1,18192,2009-10-22,37,1,67,37,1,47,1,1,1,36,0
12751,8444,3269,1,0,0,2,1,0,6,18141,18178,NA,0,0,20000,2014-10-04,181,1,37,NA,1,27,NA,1,0,36,0
7170,8444,3269,1,1,1,2,1,0,8,18141,18424,2,0,1,18192,2009-10-22,37,1,283,37,1,179,1,1,1,36,0
8622,7873,3269,1,1,1,2,1,0,8,18141,18424,2,0,1,18193,2009-10-23,38,1,283,38,1,179,1,1,1,37,0
11323,5995,350,0,0,1,5,0,0,7,18141,18179,NA,1,0,20000,2014-10-04,181,1,38,NA,1,28,NA,1,0,37,0
3901,30748,3549,0,1,0,5,0,0,6,18141,18430,2,0,0,18193,2009-10-23,38,1,289,38,1,180,1,1,1,37,0
5352,7873,3269,1,1,1,2,1,0,8,18141,18424,2,0,1,18193,2009-10-23,38,1,283,38,1,179,1,1,1,37,0
5174,8631,3269,1,1,1,2,1,0,7,18141,18430,2,1,0,18193,2009-10-23,38,1,289,38,1,180,1,1,1,37,0
9145,6938,3549,0,1,1,2,1,0,6,18141,18430,2,0,0,18193,2009-10-23,38,1,289,38,1,180,1,1,1,37,0
10357,6361,1316,0,1,1,5,0,0,8,18141,18430,2,0,1,18193,2009-10-23,38,1,289,38,1,180,1,1,1,37,0
1381,6361,1316,0,1,1,2,0,0,8,18141,18430,2,0,1,18193,2009-10-23,38,1,289,38,1,180,1,1,1,37,0
6341,8448,3269,1,0,0,2,1,0,6,18141,18179,NA,0,0,20000,2014-10-04,181,1,38,NA,1,28,NA,1,0,37,0
2811,7469,5621,0,1,1,5,0,1,7,18141,18430,2,1,0,18193,2009-10-23,38,1,289,38,1,180,1,1,1,37,0
9767,8631,3269,1,1,1,2,1,1,7,18141,18430,2,1,0,18193,2009-10-23,38,1,289,38,1,180,1,1,1,37,0
7174,8444,3269,1,1,0,2,1,1,8,18141,18424,2,0,1,18193,2009-10-23,38,1,283,38,1,179,1,1,1,37,0
2091,7736,3269,1,1,1,2,1,0,8,18141,18424,2,0,1,18193,2009-10-23,38,1,283,38,1,179,1,1,1,37,0
10463,6361,1316,0,1,1,2,0,1,7,18141,18430,2,1,0,18196,2009-10-26,39,1,289,39,1,180,1,1,1,38,0
4989,7469,5621,0,1,1,5,0,1,8,18141,18422,2,0,1,18196,2009-10-26,39,1,281,39,1,177,1,1,1,38,0
6661,6361,1316,0,1,1,2,1,1,7,18141,18430,2,1,0,18196,2009-10-26,39,1,289,39,1,180,1,1,1,38,0
7021,7874,3269,1,1,1,2,1,1,6,18141,18430,2,0,0,18196,2009-10-26,39,1,289,39,1,180,1,1,1,38,0
2123,7208,4144,0,1,1,5,1,0,8,18141,18424,2,0,1,18195,2009-10-25,39,1,283,39,1,179,1,1,1,38,0
5350,8684,3269,1,1,0,2,1,0,8,18154,18221,2,0,1,18196,2009-10-26,39,9,80,39,9,55,1,1,1,38,8
308,6858,3381,0,1,1,5,0,1,7,18141,18430,2,1,0,18197,2009-10-27,40,1,289,40,1,180,1,1,1,39,0
7545,8684,3269,1,1,1,2,1,0,6,18141,18424,2,0,0,18197,2009-10-27,40,1,283,40,1,179,1,1,1,39,0
7963,8582,3269,1,1,1,5,0,0,6,18141,18430,2,0,0,18198,2009-10-28,41,1,289,41,1,180,1,1,1,40,0
4759,30738,5901,0,0,1,3,1,0,7,18141,18182,NA,1,0,20000,2014-10-04,181,1,41,NA,1,29,NA,1,0,40,0
11474,39604,5656,0,1,0,2,1,0,7,18141,18424,2,1,0,18198,2009-10-28,41,1,283,41,1,179,1,1,1,40,0
9339,7981,3269,1,1,0,2,1,0,7,18141,18430,2,1,0,18198,2009-10-28,41,1,289,41,1,180,1,1,1,40,0
8161,8684,3269,1,1,0,2,1,1,7,18141,18430,2,1,0,18198,2009-10-28,41,1,289,41,1,180,1,1,1,40,0
11504,7874,3269,1,1,1,2,0,1,8,18156,18382,2,0,1,18198,2009-10-28,41,11,241,41,11,150,1,1,1,40,10
1262,460,3381,0,0,0,5,1,0,6,18141,18182,NA,0,0,20000,2014-10-04,181,1,41,NA,1,29,NA,1,0,40,0
2205,7873,3269,1,1,1,2,1,1,6,18141,18430,3,0,0,18203,2009-11-02,42,1,289,42,1,180,1,1,1,41,0
6631,8631,3269,1,1,0,2,0,0,7,18141,18430,3,1,0,18203,2009-11-02,42,1,289,42,1,180,1,1,1,41,0
8083,8631,3269,1,1,0,2,1,0,7,18141,18430,3,1,0,18203,2009-11-02,42,1,289,42,1,180,1,1,1,41,0
5266,30739,5901,0,0,0,5,0,0,6,18141,18183,NA,0,0,20000,2014-10-04,181,1,42,NA,1,30,NA,1,0,41,0
9473,7973,3269,1,1,1,2,1,1,7,18141,18430,3,1,0,18203,2009-11-02,42,1,289,42,1,180,1,1,1,41,0
8798,8444,3269,1,0,1,3,1,0,7,18141,18183,NA,1,0,20000,2014-10-04,181,1,42,NA,1,30,NA,1,0,41,0
4498,7644,6181,0,1,1,5,0,1,7,18141,18430,3,1,0,18204,2009-11-03,43,1,289,43,1,180,1,1,1,42,0
6120,39604,5656,0,1,1,5,1,1,8,18141,18424,3,0,1,18204,2009-11-03,43,1,283,43,1,179,1,1,1,42,0
9084,7977,3269,1,1,1,2,1,1,7,18141,18430,3,1,0,18204,2009-11-03,43,1,289,43,1,180,1,1,1,42,0
12621,8684,3269,1,0,0,5,1,0,8,18141,18185,NA,0,1,20000,2014-10-04,181,1,44,NA,1,32,NA,1,0,43,0
9089,7981,3269,1,1,0,2,1,0,8,18141,18424,3,0,1,18205,2009-11-04,44,1,283,44,1,179,1,1,1,43,0
10669,8448,3269,1,1,1,5,1,0,6,18141,18430,3,0,0,18205,2009-11-04,44,1,289,44,1,180,1,1,1,43,0
12349,7736,3269,1,1,1,2,1,1,6,18141,18430,3,0,0,18205,2009-11-04,44,1,289,44,1,180,1,1,1,43,0
5013,7469,5621,0,1,0,5,1,0,8,18141,18422,3,0,1,18205,2009-11-04,44,1,281,44,1,177,1,1,1,43,0
9231,7977,3269,1,1,0,3,1,0,8,18141,18424,3,0,1,18206,2009-11-05,45,1,283,45,1,179,1,1,1,44,0
8946,6938,3549,0,0,0,2,1,0,7,18141,18186,NA,1,0,20000,2014-10-04,181,1,45,NA,1,33,NA,1,0,44,0
8649,7873,3269,1,1,0,2,1,0,7,18143,18266,3,1,0,18206,2009-11-05,45,3,125,45,3,74,1,1,1,44,2
13036,6938,3549,0,0,0,1,1,0,8,18141,18186,NA,0,1,20000,2014-10-04,181,1,45,NA,1,33,NA,1,0,44,0
7258,30748,3549,0,1,1,2,1,0,7,18141,18408,3,1,0,18206,2009-11-05,45,1,267,45,1,168,1,1,1,44,0
2206,7873,3269,1,1,1,2,1,0,7,18141,18366,3,1,0,18206,2009-11-05,45,1,225,45,1,138,1,1,1,44,0
12981,8582,3269,1,1,1,2,1,1,8,18141,18207,3,0,1,18206,2009-11-05,45,1,66,45,1,46,1,1,1,44,0
7324,8631,3269,1,1,1,2,1,1,8,18141,18238,3,0,1,18206,2009-11-05,45,1,97,45,1,64,1,1,1,44,0
1994,8444,3269,1,0,0,5,0,0,7,18141,18187,NA,1,0,20000,2014-10-04,181,1,46,NA,1,34,NA,1,0,45,0
1147,8582,3269,1,1,1,2,1,0,6,18141,18424,3,0,0,18207,2009-11-06,46,1,283,46,1,179,2,1,1,45,0
816,39604,5656,0,1,0,2,1,0,7,18141,18424,3,1,0,18207,2009-11-06,46,1,283,46,1,179,2,1,1,45,0
2072,7208,4144,0,1,1,5,0,0,7,18141,18430,3,1,0,18207,2009-11-06,46,1,289,46,1,180,2,1,1,45,0
1481,7208,4144,0,1,1,5,0,0,7,18141,18430,3,1,0,18207,2009-11-06,46,1,289,46,1,180,2,1,1,45,0
6953,7874,3269,1,1,1,5,1,1,6,18141,18430,3,0,0,18210,2009-11-09,47,1,289,47,1,180,2,1,1,46,0
8785,7873,3269,1,1,1,2,1,1,8,18141,18424,3,0,1,18210,2009-11-09,47,1,283,47,1,179,2,1,1,46,0
1696,7977,3269,1,1,1,2,1,0,7,18141,18430,3,1,0,18210,2009-11-09,47,1,289,47,1,180,2,1,1,46,0
1119,6938,3549,0,1,1,2,0,1,8,18141,18424,3,0,1,18210,2009-11-09,47,1,283,47,1,179,2,1,1,46,0
8629,7874,3269,1,1,1,5,1,0,6,18141,18430,3,0,0,18210,2009-11-09,47,1,289,47,1,180,2,1,1,46,0
10092,7874,3269,1,1,1,5,0,1,6,18141,18430,3,0,0,18210,2009-11-09,47,1,289,47,1,180,2,1,1,46,0
690,7736,3269,1,1,0,5,1,0,7,18141,18430,3,1,0,18211,2009-11-10,48,1,289,48,1,180,2,1,1,47,0
2341,7873,3269,1,1,1,3,1,0,8,18141,18424,3,0,1,18211,2009-11-10,48,1,283,48,1,179,2,1,1,47,0
2995,7469,5621,0,1,1,5,1,1,7,18141,18430,3,1,0,18211,2009-11-10,48,1,289,48,1,180,2,1,1,47,0
12376,8684,3269,1,1,1,2,1,1,6,18141,18424,3,0,0,18211,2009-11-10,48,1,283,48,1,179,2,1,1,47,0
5603,7581,5901,0,0,0,5,1,0,7,18141,18189,NA,1,0,20000,2014-10-04,181,1,48,NA,1,34,NA,1,0,47,0
6916,7873,3269,1,1,1,2,1,0,8,18141,18424,3,0,1,18211,2009-11-10,48,1,283,48,1,179,2,1,1,47,0
9318,8684,3269,1,1,0,2,0,1,6,18141,18430,3,0,0,18211,2009-11-10,48,1,289,48,1,180,2,1,1,47,0
1748,8684,3269,1,1,1,2,1,1,6,18141,18424,3,0,0,18212,2009-11-11,49,1,283,49,1,179,2,1,1,48,0
8616,7873,3269,1,1,0,2,1,1,8,18141,18424,3,0,1,18212,2009-11-11,49,1,283,49,1,179,2,1,1,48,0
12171,8582,3269,1,1,1,5,1,0,7,18141,18430,3,1,0,18212,2009-11-11,49,1,289,49,1,180,2,1,1,48,0
5654,39605,5656,0,0,0,5,0,0,6,18141,18190,NA,0,0,20000,2014-10-04,181,1,49,NA,1,35,NA,1,0,48,0
13154,8582,3269,1,1,1,2,1,0,6,18141,18430,3,0,0,18212,2009-11-11,49,1,289,49,1,180,2,1,1,48,0
1231,39604,5656,0,1,0,2,1,0,7,18141,18424,3,1,0,18212,2009-11-11,49,1,283,49,1,179,2,1,1,48,0
1929,7873,3269,1,1,1,2,1,1,8,18141,18424,3,0,1,18212,2009-11-11,49,1,283,49,1,179,2,1,1,48,0
9000,7736,3269,1,1,1,2,1,0,6,18141,18430,3,0,0,18212,2009-11-11,49,1,289,49,1,180,2,1,1,48,0
11107,7208,4144,0,1,1,5,0,1,7,18141,18430,3,1,0,18213,2009-11-12,50,1,289,50,1,180,2,1,1,49,0
1898,7977,3269,1,0,1,5,0,0,6,18141,18191,NA,0,0,20000,2014-10-04,181,1,50,NA,1,36,NA,1,0,49,0
8154,7981,3269,1,1,1,2,1,0,8,18141,18424,3,0,1,18217,2009-11-16,51,1,283,51,1,179,2,1,1,50,0
12861,6938,3549,0,1,1,2,1,0,8,18141,18424,3,0,1,18217,2009-11-16,51,1,283,51,1,179,2,1,1,50,0
12541,8684,3269,1,1,0,2,1,1,8,18141,18424,3,0,1,18217,2009-11-16,51,1,283,51,1,179,2,1,1,50,0
1717,8444,3269,1,1,1,2,1,1,8,18141,18424,3,0,1,18217,2009-11-16,51,1,283,51,1,179,2,1,1,50,0
10429,7981,3269,1,1,0,2,1,0,8,18141,18309,3,0,1,18217,2009-11-16,51,1,168,51,1,104,2,1,1,50,0
11473,8582,3269,1,1,0,3,1,1,8,18141,18424,3,0,1,18217,2009-11-16,51,1,283,51,1,179,2,1,1,50,0
2535,8635,3675,0,1,1,5,0,0,7,18141,18430,3,1,0,18217,2009-11-16,51,1,289,51,1,180,2,1,1,50,0
7449,8448,3269,1,1,0,2,1,1,8,18141,18424,3,0,1,18218,2009-11-17,52,1,283,52,1,179,2,1,1,51,0
10886,7208,4144,0,1,0,5,1,0,7,18141,18430,3,1,0,18218,2009-11-17,52,1,289,52,1,180,2,1,1,51,0
8054,7736,3269,1,1,1,3,1,0,8,18141,18424,3,0,1,18218,2009-11-17,52,1,283,52,1,179,2,1,1,51,0
10548,39604,5656,0,0,0,5,0,0,8,18141,18193,NA,0,1,20000,2014-10-04,181,1,52,NA,1,38,NA,1,0,51,0
591,39604,5656,0,0,0,2,1,0,7,18141,18193,NA,1,0,20000,2014-10-04,181,1,52,NA,1,38,NA,1,0,51,0
6888,8448,3269,1,1,1,2,1,0,8,18141,18424,3,0,1,18218,2009-11-17,52,1,283,52,1,179,2,1,1,51,0
1739,39604,5656,0,0,0,5,0,0,8,18141,18193,NA,0,1,20000,2014-10-04,181,1,52,NA,1,38,NA,1,0,51,0
12342,7208,4144,0,1,0,5,0,0,7,18141,18430,3,1,0,18218,2009-11-17,52,1,289,52,1,180,2,1,1,51,0
513,8684,3269,1,1,1,2,1,1,6,18141,18430,3,0,0,18219,2009-11-18,53,1,289,53,1,180,2,1,1,52,0
7261,6858,3381,0,1,1,5,1,0,8,18141,18421,3,0,1,18219,2009-11-18,53,1,280,53,1,176,2,1,1,52,0
9885,7981,3269,1,1,0,1,0,0,7,18141,18430,3,1,0,18219,2009-11-18,53,1,289,53,1,180,2,1,1,52,0
8791,7977,3269,1,1,1,3,1,0,6,18141,18430,3,0,0,18219,2009-11-18,53,1,289,53,1,180,2,1,1,52,0
8561,8684,3269,1,1,0,2,1,1,7,18141,18430,3,1,0,18220,2009-11-19,54,1,289,54,1,180,2,1,1,53,0
6614,8448,3269,1,1,0,2,1,0,8,18141,18424,3,0,1,18220,2009-11-19,54,1,283,54,1,179,2,1,1,53,0
788,8448,3269,1,1,1,2,1,1,8,18141,18424,3,0,1,18220,2009-11-19,54,1,283,54,1,179,2,1,1,53,0
7100,8582,3269,1,1,1,2,1,0,6,18141,18430,3,0,0,18220,2009-11-19,54,1,289,54,1,180,2,1,1,53,0
6531,7736,3269,1,1,1,3,1,0,6,18141,18430,3,0,0,18221,2009-11-20,55,1,289,55,1,180,2,1,1,54,0
4229,6858,3381,0,1,1,5,0,0,8,18141,18421,3,0,1,18221,2009-11-20,55,1,280,55,1,176,2,1,1,54,0
6382,39604,5656,0,1,1,5,0,1,6,18141,18430,3,0,0,18221,2009-11-20,55,1,289,55,1,180,2,1,1,54,0
12130,8631,3269,1,1,0,2,1,1,7,18141,18284,3,1,0,18221,2009-11-20,55,1,143,55,1,87,2,1,1,54,0
4228,6858,3381,0,1,1,5,0,0,8,18141,18421,3,0,1,18221,2009-11-20,55,1,280,55,1,176,2,1,1,54,0
9023,7736,3269,1,1,0,2,1,0,7,18141,18430,3,1,0,18221,2009-11-20,55,1,289,55,1,180,2,1,1,54,0
12802,7736,3269,1,1,0,2,1,0,7,18141,18430,3,1,0,18221,2009-11-20,55,1,289,55,1,180,2,1,1,54,0
12775,8582,3269,1,1,1,2,1,0,8,18141,18424,3,0,1,18224,2009-11-23,56,1,283,56,1,179,2,1,1,55,0
